Scaffold ID,Scaffold Original ID,Scaffold Name,IMG Genome ID (IMG Taxon ID),Genome Name / Sample Name,Scaffold Topology,NCBI Molecular Type,Scaffold Gene Count,Scaffold Nucleotide Length (bp),Scaffold GC Content,Scaffold Read Depth,NCBI Domain,NCBI Phylum,NCBI Class,NCBI Order,NCBI Family,NCBI Genus,NCBI Species,NCBI Lineage,NCBI Lineage Percentage,GTDB Domain,GTDB Phylum,GTDB Class,GTDB Order,GTDB Family,GTDB Genus,GTDB Species,GTDB Lineage,GTDB Lineage Percentage,In MetaBAT Bins,MetaBAT Bins,In EukCC Bins,EukCC Bins,Topology,vOTU,Viral Lineage,Quality,Completeness,High Confidence,Predicted Host Lineage,UViG ID,UViG Count,Topology,pOTU,MPF,Source,geNomad Score,Predicted Host Lineage,Plasmid ID,Plasmid Count,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Specific Ecosystem,Habitat,Host Name
650716053,,Methanosaeta concilii GP6 chromosome: NC_015416,650716054,Methanothrix soehngenii GP-6,circular,chromosome,2879,3008626,51.03,,Archaea,Euryarchaeota,Methanomicrobia,Methanotrichales,Methanotrichaceae,Methanothrix,Methanothrix soehngenii,Archaea; Euryarchaeota; Methanomicrobia; Methanotrichales; Methanotrichaceae; Methanothrix; Methanothrix soehngenii,,Archaea,Halobacteriota,Methanosarcinia,Methanotrichales,Methanotrichaceae,Methanothrix,Methanothrix soehngenii,Archaea; Halobacteriota; Methanosarcinia; Methanotrichales; Methanotrichaceae; Methanothrix; Methanothrix soehngenii,,,,,,Provirus,vOTU_00679584,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ; ,High,95.84,YES,d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanotrichales; f__Methanotrichaceae; g__Methanothrix; s__Methanothrix soehngenii,IMGVR_UViG_650716054_000001,1,,,,,,,,,,,,,,,
650716089,,Methanotorris igneus Kol 5 chromosome: NC_015562,650716056,"Methanotorris igneus Kol5, DSM 5666",circular,chromosome,1843,1854197,32.3,,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanotorris,Methanotorris igneus,Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanotorris; Methanotorris igneus,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanococcaceae,Methanotorris,Methanotorris igneus,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanococcaceae; Methanotorris; Methanotorris igneus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650716093,,Methanobacterium sp. SWAN-1 chromosome: NC_015574,650716053,Methanobacterium paludis SWAN-1,circular,chromosome,2500,2546541,35.73,,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium paludis,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium paludis,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium_C,Methanobacterium_C paludis,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium_C; Methanobacterium_C paludis,,,,,,Provirus,vOTU_08547035,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ; ,Medium,56.74,NO,d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium_C; s__Methanobacterium_C paludis,IMGVR_UViG_650716053_000001,1,,,,,,,,,,,,,,,
650716116,,Methanothermococcus okinawensis IH1 chromosome: NC_015636,650716055,Methanothermococcus okinawensis IH1,circular,chromosome,1662,1662525,29.3,,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,Methanothermococcus okinawensis,Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanothermococcus; Methanothermococcus okinawensis,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus_A,Methanothermococcus_A okinawensis,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanococcaceae; Methanothermococcus_A; Methanothermococcus_A okinawensis,,,,,,Provirus,vOTU_08547036,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ; ,Low,35.15,YES,d__Archaea; p__Methanobacteriota_A; c__Methanococci; o__Methanococcales; f__Methanococcaceae; g__Methanothermococcus_A; s__Methanothermococcus_A okinawensis,IMGVR_UViG_650716055_000001,1,,,,,,,,,,,,,,,
2502203361,,BRNA_1 : BRN_BRNA_1,2502171154,Thermoplasmatales archaeon BRNA1,circular,genomic DNA,1582,1461105,58.3,1,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Thermoplasmatales,unclassified,unclassified,Thermoplasmatales archaeon BRNA1,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Thermoplasmatales; unclassified; unclassified; Thermoplasmatales archaeon BRNA1,,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Methanomethylophilus,Methanomethylophilus sp000350305,Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomethylophilaceae; Methanomethylophilus; Methanomethylophilus sp000350305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502791347,,"Methanosalsum zhilinae WeN5, DSM 404017 : Sent_unknown",2502790017,"Methanosalsum zhilinae WeN5, DSM 4017",circular,chromosome,2083,2138444,39.16,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosalsum,Methanosalsum zhilinae,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosalsum; Methanosalsum zhilinae,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosalsum,Methanosalsum zhilinae,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosalsum; Methanosalsum zhilinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505327313,,2D : ANME2D_draft__ScaffoldId:66_LEN_26954_Ns_0_GC_0_438302_CTXTS_1_SINGULAR,2505313014,Methanosarcinales,linear,genomic DNA,29,26954,43.83,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,unclassified,unclassified,unclassified,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; unclassified; unclassified; unclassified,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanoperedenaceae,Methanoperedens,Methanoperedens nitroreducens,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanoperedenaceae; Methanoperedens; Methanoperedens nitroreducens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505686610,,Methanocella sp. RC-I (Manual curation by Zhe Lv) : LRC50LV__640427159standard,2505679073,Methanocella arvoryzae MRE50,circular,genomic DNA,3177,3179916,54.6,1,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,Methanocella arvoryzae,Archaea; Euryarchaeota; Methanomicrobia; Methanocellales; Methanocellaceae; Methanocella; Methanocella arvoryzae,,Archaea,Halobacteriota,Methanocellia,Methanocellales,Methanocellaceae,Methanocella_A,Methanocella_A arvoryzae,Archaea; Halobacteriota; Methanocellia; Methanocellales; Methanocellaceae; Methanocella_A; Methanocella_A arvoryzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505686651,,Methanocella paludicola SANAE (Manual curation by Zhe Lv) : MCPLV__646311984standard,2505679075,Methanocella paludicola SANAE,circular,genomic DNA,3123,2957635,54.92,1,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,Methanocella paludicola,Archaea; Euryarchaeota; Methanomicrobia; Methanocellales; Methanocellaceae; Methanocella; Methanocella paludicola,,Archaea,Halobacteriota,Methanocellia,Methanocellales,Methanocellaceae,Methanocella,Methanocella paludicola,Archaea; Halobacteriota; Methanocellia; Methanocellales; Methanocellaceae; Methanocella; Methanocella paludicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506384653,,"Methanoplanus limicola M3, DSM 2279 : Contig423",2506381025,"Methanoplanus limicola M3, DSM 2279",linear,contig DNA,3129,3200946,42.2,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoplanus,Methanoplanus limicola,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoplanus; Methanoplanus limicola,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoplanus,Methanoplanus limicola,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoplanus; Methanoplanus limicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506535008,,Methanotorris formicicus Mc-S-70 : Metfo_MFD,2506520039,Methanotorris formicicus Mc-S-70,linear,genomic DNA,2121,1945078,32.45,1,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanotorris,Methanotorris formicicus,Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanotorris; Methanotorris formicicus,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanococcaceae,Methanotorris,Methanotorris formicicus,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanococcaceae; Methanotorris; Methanotorris formicicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506843519,,"Methanofollis liminatans GKZPZ, DSM 4140 : Contig1",2506783068,"Methanofollis liminatans GKZPZ, DSM 4140",linear,chromosome,2522,2475100,60.97,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanofollis,Methanofollis liminatans,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanofollis; Methanofollis liminatans,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanofollaceae,Methanofollis,Methanofollis liminatans,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanofollaceae; Methanofollis; Methanofollis liminatans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508527214,,Methanoregula formicicum SMSP : Metfor_Contig51.1,2508501105,"Methanoregula formicica SMSP, DSM 22288",circular,genomic DNA,2926,2820858,55.2,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,Methanoregula formicica,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanoregulaceae; Methanoregula; Methanoregula formicica,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,Methanoregula formicica,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoregulaceae; Methanoregula; Methanoregula formicica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509601511,,Methanomethylovorans hollandica DSM 15978 : Metho_Contig141.1,2509601008,Methanomethylovorans hollandica DSM 15978,circular,genomic DNA,2466,2428904,42.62,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanomethylovorans,Methanomethylovorans hollandica,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanomethylovorans; Methanomethylovorans hollandica,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanomethylovorans,Methanomethylovorans hollandica,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanomethylovorans; Methanomethylovorans hollandica,,,,,,Provirus,vOTU_08561317,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ; ,Low,44.15,YES,d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanomethylovorans; s__Methanomethylovorans hollandica,IMGVR_UViG_2509601008_000001,1,,,,,,,,,,,,,,,
2511244514,,Methanococcus maripaludis X1 : NC_015847,2511231109,Methanococcus maripaludis X1,circular,genomic DNA,1890,1746697,32.94,1,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,Methanococcus maripaludis,Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,Methanococcus maripaludis,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511244702,,Methanosaeta harundinacea 6Ac : CP003117,2511231210,Methanothrix harundinacea 6Ac,circular,Chromosome,2396,2559043,60.63,1,Archaea,Euryarchaeota,Methanomicrobia,Methanotrichales,Methanotrichaceae,Methanothrix,Methanothrix harundinacea,Archaea; Euryarchaeota; Methanomicrobia; Methanotrichales; Methanotrichaceae; Methanothrix; Methanothrix harundinacea,,Archaea,Halobacteriota,Methanosarcinia,Methanotrichales,Methanotrichaceae,Methanothrix_A,Methanothrix_A harundinacea_E,Archaea; Halobacteriota; Methanosarcinia; Methanotrichales; Methanotrichaceae; Methanothrix_A; Methanothrix_A harundinacea_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512571833,,Methanocella conradii HZ254 : CP003243,2512564055,Methanocella conradii HZ254,circular,Chromosome,2512,2378438,52.74,1,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,Methanocella conradii,Archaea; Euryarchaeota; Methanomicrobia; Methanocellales; Methanocellaceae; Methanocella; Methanocella conradii,,Archaea,Halobacteriota,Methanocellia,Methanocellales,Methanocellaceae,Methanocella,Methanocella conradii,Archaea; Halobacteriota; Methanocellia; Methanocellales; Methanocellaceae; Methanocella; Methanocella conradii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515075700,,Methanolobus tindarius DSM 2278 : MettiDRAFT_Contig28.1,2515075008,Methanolobus tindarius DSM 2278,linear,genomic DNA,3022,3151883,39.79,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus tindarius,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus tindarius,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus tindarius,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus tindarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515157699,,unclassified Methanosarcinales : ANME_Contig_2.2,2515154035,Methanosarcinales,linear,genomic DNA,600,544976,43.05,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,unclassified,unclassified,unclassified,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; unclassified; unclassified; unclassified,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanoperedenaceae,Methanoperedens,Methanoperedens nitroreducens,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanoperedenaceae; Methanoperedens; Methanoperedens nitroreducens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515157734,,uncultured Methanosarcinales sp. ANME-2D (ANME_V10) : ANME2D_Contig_2.2,2515154041,Methanoperedens ANME-2d (ANME_V10),linear,genomic DNA,600,544976,43.05,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,unclassified,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; unclassified,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanoperedenaceae,Methanoperedens,Methanoperedens nitroreducens,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanoperedenaceae; Methanoperedens; Methanoperedens nitroreducens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516665174,,Methanobacterium sp. Maddingley : Mmad_contig_77.10,2516653036,Methanobacterium sp. Maddingley MBC34,linear,genomic DNA,67,56420,39.12,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp. Maddingley MBC34,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp. Maddingley MBC34,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp000309865,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp000309865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516665184,,Methanobacterium sp. Maddingley : Mmad_contig_140.20,2516653036,Methanobacterium sp. Maddingley MBC34,linear,genomic DNA,29,23959,41.57,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp. Maddingley MBC34,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp. Maddingley MBC34,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp000309865,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp000309865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516677840,,Euryarchaeota sp. AmaM (Standard draft) : Amam_NODE_16_len_109194_cov_658_253235.15,2516653088,Euryarchaeota sp. AmaM,linear,genomic DNA,100,109194,54.76,1,Archaea,Euryarchaeota,unclassified,unclassified,unclassified,unclassified,unclassified,Archaea; Euryarchaeota; unclassified; unclassified; unclassified; unclassified; unclassified,,Archaea,Halobacteriota,Methanosarcinia_A,Methanosarcinales_A,Methermicoccaceae,Methermicoccus,Methermicoccus shengliensis,Archaea; Halobacteriota; Methanosarcinia_A; Methanosarcinales_A; Methermicoccaceae; Methermicoccus; Methermicoccus shengliensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517093485,,Methanocaldococcus villosus KIN24-T80 : MetviDRAFT_contig1.1,2517093008,Methanocaldococcus villosus KIN24-T80,linear,genomic DNA,1411,1238009,29.52,1,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus villosus,Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus villosus,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus_A,Methanocaldococcus_A villosus,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus_A; Methanocaldococcus_A villosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518679723,,uncultured Methanosarcinales sp. ANME-2D (ANME_V9_SC) : anmev9_contig1.1,2518645528,Candidatus Methanoperedens nitroreducens ANME-2d (ANME_V9_SC),linear,genomic DNA,2083,1932199,43.15,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,unclassified,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; unclassified,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanoperedenaceae,Methanoperedens,Methanoperedens nitroreducens,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanoperedenaceae; Methanoperedens; Methanoperedens nitroreducens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518680267,,Methanoflorens stordalenmirensis (Draft_v4.3.2) : MflrDRAFT_Methanoflorens_stordalmirensis_v4_3_scaffold3.4,2518645542,Methanoflorens stordalenmirensis,linear,genomic DNA,1061,897186,51.21,1,Archaea,Methanobacteriota,Methanomicrobia,unclassified,unclassified,unclassified,unclassified,Archaea; Methanobacteriota; Methanomicrobia; unclassified; unclassified; unclassified; unclassified,,Archaea,Halobacteriota,Bog-38,Bog-38,Bog-38,Bog-38,Bog-38 sp003139855,Archaea; Halobacteriota; Bog-38; Bog-38; Bog-38; Bog-38; Bog-38 sp003139855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518681627,,Methanomassiliicoccus luminyensis B10 : CAJE01000012,2518645582,Methanomassiliicoccus luminyensis B10,circular,genomic DNA,783,765266,60.36,1,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Methanomassiliicoccus luminyensis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Methanomassiliicoccus luminyensis,,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Methanomassiliicoccus luminyensis,Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Methanomassiliicoccus luminyensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519117609,,Methanolobus psychrophilus R15 : CP003083,2519103099,Methanolobus psychrophilus R15,circular,Chromosome,3229,3072769,44.61,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus psychrophilus,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus psychrophilus,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus psychrophilus,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus psychrophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519123625,,Methanothermococcus thermolithotrophicus DSM 2095 : F555DRAFT_scaffold00001.1,2519103186,Methanothermococcus thermolithotrophicus DSM 2095,linear,genomic DNA,203,210774,31.67,1,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,Methanothermococcus thermolithotrophicus,Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanothermococcus; Methanothermococcus thermolithotrophicus,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,Methanothermococcus thermolithotrophicus,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanococcaceae; Methanothermococcus; Methanothermococcus thermolithotrophicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
